category,page,index,link,brand_name,product_name,gift,price,volume,bottle_type,ingredients
패드,4,7,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000218937&dispCatNo=100000100090004&t_page=카테고리관&t_click=패드_전체__상품상세&t_number=79,셀리맥스,셀리맥스 브라이트닝 모공잡티패드,10매 증정기획,20000,40매,,
패드,4,8,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000207819&dispCatNo=100000100090004&t_page=카테고리관&t_click=패드_전체__상품상세&t_number=80,니들리,니들리 데일리 토너 패드,10매 증정기획 OY단독,24900,60매,,
패드,4,9,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000207440&dispCatNo=100000100090004&t_page=카테고리관&t_click=패드_전체__상품상세&t_number=81,브링그린,브링그린 대나무히알루수분부스팅토너패드,80매리필기획,37800,80매,,
패드,4,10,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000216616&dispCatNo=100000100090004&t_page=카테고리관&t_click=패드_전체__상품상세&t_number=82,바이오힐보,바이오힐보 비타시너지 기미잡티 토닝 세럼 패드,,28000,70매,,
패드,4,11,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000183681&dispCatNo=100000100090004&t_page=카테고리관&t_click=패드_전체__상품상세&t_number=83,러븀,러븀 카밍 리페어 어린시카 스팟 패드,,23000,60매,,
패드,4,12,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000199341&dispCatNo=100000100090004&t_page=카테고리관&t_click=패드_전체__상품상세&t_number=84,비플레인,비플레인 시카테롤 블레미쉬 패드,20매 증정기획,26000,70매,,
패드,4,13,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000218168&dispCatNo=100000100090004&t_page=카테고리관&t_click=패드_전체__상품상세&t_number=85,바이오던스,바이오던스 겔 토너 패드,,26000,60매,,
패드,4,14,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000208089&dispCatNo=100000100090004&t_page=카테고리관&t_click=패드_전체__상품상세&t_number=86,오어스,오어스 민들레 진정 토너패드,,21000,90매,,
패드,4,15,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000202305&dispCatNo=100000100090004&t_page=카테고리관&t_click=패드_전체__상품상세&t_number=87,듀이트리,듀이트리 픽앤퀵 뜯어쓰는  패드,,26000,100매,,
패드,4,16,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000180954&dispCatNo=100000100090004&t_page=카테고리관&t_click=패드_전체__상품상세&t_number=88,잇츠스킨,잇츠스킨 파워10 포뮬라 엘아이 젤리패드 감초줄렌,10매,25000,70매,,
