category,page,index,link,brand_name,product_name,gift,price,volume,bottle_type,ingredients
에센스/세럼/앰플,3,5,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000216358&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=53,피지오겔,피지오겔 사이언수티컬즈 데일리뮨 앰플 세럼,,45000,20ml,,
에센스/세럼/앰플,3,6,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000216511&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=54,넘버즈인,넘버즈인 1번 판토텐산 수딩세럼,크림 15ml,35000,80ml,,
에센스/세럼/앰플,3,7,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000188968&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=55,디마르3,디마르3 시그니처 에스투드 프로텍터 대용량 모공 앰플,,59900,170ml,,
에센스/세럼/앰플,3,8,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000219528&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=56,디마르3,디마르3 모공 앰플,리필팩 30ml,35000,30ml,,
에센스/세럼/앰플,3,9,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000217541&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=57,메디힐,메디힐 마데카소사이드 흔적 리페어 세럼 증량,40ml+20ml,26900,40ml,,
에센스/세럼/앰플,3,10,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000222839&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=58,에스트라,에스트라 에이시카365 흔적진정세럼 pH4.5,에이시카 세럼 20ml+에이시카 크림 1ml,38000,40ml,,
에센스/세럼/앰플,3,11,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000210454&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=59,코스알엑스,코스알엑스 더 비타민C 23 톤업 미백 잡티세럼,20g + 20g 더블 기획,46000,20g,,
에센스/세럼/앰플,3,12,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000211372&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=60,코스알엑스,코스알엑스 더 6 펩타이드 스킨 부스터 결광케어세럼,더블 기획,46000,,,
에센스/세럼/앰플,3,13,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000219548&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=61,아비브,아비브 어성초 테카 캡슐 세럼 카밍드롭,20ml,32000,50ml,,
에센스/세럼/앰플,3,14,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000212930&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=62,바이오던스,바이오던스 포어 타이트닝 콜라겐 앰플,6ml 증정,35000,30ml,,
에센스/세럼/앰플,3,15,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000219419&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=63,라운드랩,라운드랩 소나무 진정 시카 앰플,네잎클로멍 키링,43000,30ml,,
에센스/세럼/앰플,3,16,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000180436&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=64,닥터지,닥터지 에이클리어 스팟 포 페이스 세럼  대용량,,29000,80ml,,
에센스/세럼/앰플,3,17,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000206908&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=65,라로슈포제,라로슈포제 에빠끌라 듀오,3ml*2 추가증정,34000,40ml,,
에센스/세럼/앰플,3,18,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000214195&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=66,아렌시아,아렌시아 쿨톤세럼 홀리 히솝 세럼 30,스파츌라 팩브러쉬,42000,50g,,
에센스/세럼/앰플,3,19,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000207544&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=67,파티온,파티온 노스카나인 트러블 흔적 앰플,트러블 세럼 15ml,34000,30ml,,
에센스/세럼/앰플,3,20,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000216048&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=68,이니스프리,이니스프리 레티놀 시카 흔적 앰플,"20ml, 마이멜로디 파우치",40000,30ml,,
